,line,filename,entity,len,lineNo,blank,email,url,phone,sigdelimiter,special,words,header,name,endquote,tabs1,tabs2,tabs3,punct20,punct50,punct90,reply,startpunct,firstchar,replypunct,wrote,alphanum90,alphanum50,alphanum10,num90,num50,num10,title,nlines,len_avg,len_min,len_max,nBlanks,nNonBlanks,nSig,nSigBlocks,posFromEnd,last,prevlast,last5,last11,posRatio,posRatioFromEnd,posRatioNB,lenRatio,lenRatioMax,less_avg_len,more_avg_len,less_avg_len75,less_avg_len50
3103,Dora Thurmond,hernandez-j_all_documents_632,signature,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,1,20,20.0,0,73,8,12,1,1,6,0,0,0,1,0.7,0.3,1.1666666666666667,0.65,0.1780821917808219,1,0,1,0
3104,,hernandez-j_all_documents_632,no_entity,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,20.0,0,73,8,12,1,1,5,0,0,0,1,0.75,0.25,1.25,0.0,0.0,1,0,1,1
3105,-----Original Message-----,hernandez-j_all_documents_632,no_entity,26,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-,0,0,1,0,0,0,0,0,1,20,20.0,0,73,8,12,1,1,4,0,0,1,1,0.8,0.2,1.3333333333333333,1.3,0.3561643835616438,0,1,0,0
3106,From:  Dereca Sample,hernandez-j_all_documents_632,no_entity,20,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,F,0,0,1,0,0,0,0,0,1,20,20.0,0,73,8,12,1,1,3,0,0,1,1,0.85,0.15,1.4166666666666667,1.0,0.273972602739726,1,0,0,0
3107,"Sent: Friday, April 07, 2000 10:57 AM",hernandez-j_all_documents_632,no_entity,37,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,1,0,20,20.0,0,73,8,12,1,1,2,0,0,1,1,0.9,0.1,1.5,1.85,0.5068493150684932,0,1,0,0
3108,To: Dora Thurmond,hernandez-j_all_documents_632,no_entity,17,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,20,20.0,0,73,8,12,1,1,1,0,1,1,1,0.95,0.05,1.5833333333333333,0.85,0.2328767123287671,1,0,0,0
3109,Subject: FW: Have a Blessed Day!,hernandez-j_all_documents_632,no_entity,32,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,20,20.0,0,73,8,12,1,1,0,1,0,1,1,1.0,0.0,1.6666666666666667,1.6,0.4383561643835616,0,1,0,0
3110,Daily Blessing,hernandez-j_all_documents_7,no_entity,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,1,20,37.0,0,78,6,14,0,0,19,0,0,0,0,0.05,0.95,0.07142857142857142,0.3783783783783784,0.1794871794871795,1,0,1,1
3111,The Cross,hernandez-j_all_documents_7,no_entity,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,20,37.0,0,78,6,14,0,0,18,0,0,0,0,0.1,0.9,0.14285714285714285,0.24324324324324326,0.11538461538461539,1,0,1,1
3112,http://www.daily-blessings.com/cross.htm,hernandez-j_all_documents_7,no_entity,40,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,h,0,0,1,0,0,0,0,0,0,20,37.0,0,78,6,14,0,0,17,0,0,0,0,0.15,0.85,0.21428571428571427,1.0810810810810811,0.5128205128205128,0,1,0,0
3113,,hernandez-j_all_documents_7,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,37.0,0,78,6,14,0,0,16,0,0,0,0,0.2,0.8,0.2857142857142857,0.0,0.0,1,0,1,1
3114,Gifts you can give all year 'round,hernandez-j_all_documents_7,no_entity,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,0,1,0,0,0,0,0,0,20,37.0,0,78,6,14,0,0,15,0,0,0,0,0.25,0.75,0.35714285714285715,0.918918918918919,0.4358974358974359,1,0,0,0
3115,http://www.daily-blessings.com/ch41.htm,hernandez-j_all_documents_7,no_entity,39,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,h,0,0,1,0,0,0,0,0,0,20,37.0,0,78,6,14,0,0,14,0,0,0,0,0.3,0.7,0.42857142857142855,1.054054054054054,0.5,0,1,0,0
3116,,hernandez-j_all_documents_7,no_entity,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,37.0,0,78,6,14,0,0,13,0,0,0,0,0.35,0.65,0.5,0.0,0.0,1,0,1,1
3117,,hernandez-j_all_documents_7,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,37.0,0,78,6,14,0,0,12,0,0,0,0,0.4,0.6,0.5714285714285714,0.0,0.0,1,0,1,1
3118,I just found a really neat site that I hope you'll all check out.  With the ,hernandez-j_all_documents_7,no_entity,76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,20,37.0,0,78,6,14,0,0,11,0,0,0,0,0.45,0.55,0.6428571428571429,2.054054054054054,0.9743589743589743,0,1,0,0
3119,holidays coming up it has a great idea for that person you don't know what to ,hernandez-j_all_documents_7,no_entity,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,1,0,0,0,0,0,0,20,37.0,0,78,6,14,0,0,10,0,0,0,1,0.5,0.5,0.7142857142857143,2.108108108108108,1.0,0,1,0,0
3120,get...but someone you think is the greatest.  It's called Unsung Hero and I ,hernandez-j_all_documents_7,no_entity,76,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g,0,0,1,0,0,0,0,0,0,20,37.0,0,78,6,14,0,0,9,0,0,0,1,0.55,0.45,0.7857142857142857,2.054054054054054,0.9743589743589743,0,1,0,0
3121,know we all have one of those in our lives..check this out and see what they ,hernandez-j_all_documents_7,no_entity,77,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k,0,0,1,0,0,0,0,0,0,20,37.0,0,78,6,14,0,0,8,0,0,0,1,0.6,0.4,0.8571428571428571,2.081081081081081,0.9871794871794872,0,1,0,0
3122,have to offer.  I ordered one today!!,hernandez-j_all_documents_7,no_entity,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,1,0,0,0,0,0,0,20,37.0,0,78,6,14,0,0,7,0,0,0,1,0.65,0.35,0.9285714285714286,1.0,0.47435897435897434,1,0,0,0
3123,,hernandez-j_all_documents_7,no_entity,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,37.0,0,78,6,14,0,0,6,0,0,0,1,0.7,0.3,1.0,0.0,0.0,1,0,1,1
3124,http://www.daily-blessings.com/cjunsunghero.htm,hernandez-j_all_documents_7,no_entity,47,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,h,0,0,1,0,0,0,0,0,0,20,37.0,0,78,6,14,0,0,5,0,0,0,1,0.75,0.25,1.0714285714285714,1.2702702702702702,0.6025641025641025,0,1,0,0
3125,,hernandez-j_all_documents_7,no_entity,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,37.0,0,78,6,14,0,0,4,0,0,1,1,0.8,0.2,1.1428571428571428,0.0,0.0,1,0,1,1
3126,Hundred's of you have taken advantage of the free download available for the ,hernandez-j_all_documents_7,no_entity,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,20,37.0,0,78,6,14,0,0,3,0,0,1,1,0.85,0.15,1.2142857142857142,2.081081081081081,0.9871794871794872,0,1,0,0
3127,Work From Home folks.  If you haven't checked it out yet...you should!!,hernandez-j_all_documents_7,no_entity,71,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,0,20,37.0,0,78,6,14,0,0,2,0,0,1,1,0.9,0.1,1.2857142857142858,1.9189189189189189,0.9102564102564102,0,1,0,0
3128,,hernandez-j_all_documents_7,no_entity,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,37.0,0,78,6,14,0,0,1,0,1,1,1,0.95,0.05,1.3571428571428572,0.0,0.0,1,0,1,1
3129,http://www.daily-blessings.com/cjworkfromhome.htm,hernandez-j_all_documents_7,no_entity,49,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,h,0,0,1,0,0,0,0,0,0,20,37.0,0,78,6,14,0,0,0,1,0,1,1,1.0,0.0,1.4285714285714286,1.3243243243243243,0.6282051282051282,0,1,0,0
3130,---------------------- Forwarded by Juan Hernandez/Corp/Enron on 05/04/2001 ,hernandez-j_all_documents_846,no_entity,76,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,-,0,0,1,0,0,0,0,1,0,18,35.0,0,78,6,12,0,0,17,0,0,0,0,0.05555555555555555,0.9444444444444444,0.08333333333333333,2.1714285714285713,0.9743589743589743,0,1,0,0
3131,06:43 AM ---------------------------,hernandez-j_all_documents_846,no_entity,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,18,35.0,0,78,6,12,0,0,16,0,0,0,0,0.1111111111111111,0.8888888888888888,0.16666666666666666,1.0285714285714285,0.46153846153846156,0,1,0,0
3132,   ,hernandez-j_all_documents_846,no_entity,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,1,1,0,0,0,0,18,35.0,0,78,6,12,0,0,15,0,0,0,0,0.16666666666666666,0.8333333333333334,0.25,0.08571428571428572,0.038461538461538464,1,0,1,1
3133,	Enron North America Corp.,hernandez-j_all_documents_846,no_entity,26,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,1,18,35.0,0,78,6,12,0,0,14,0,0,0,0,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.7428571428571429,0.3333333333333333,1,0,1,0
3134,	,hernandez-j_all_documents_846,no_entity,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,1,1,0,0,0,0,18,35.0,0,78,6,12,0,0,13,0,0,0,0,0.2777777777777778,0.7222222222222222,0.4166666666666667,0.02857142857142857,0.01282051282051282,1,0,1,1
3135,	From:  Christopher Watts                           05/04/2001 04:41 AM,hernandez-j_all_documents_846,no_entity,71,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,	,0,0,1,1,0,0,0,1,0,18,35.0,0,78,6,12,0,0,12,0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,2.0285714285714285,0.9102564102564102,0,1,0,0
3136,	,hernandez-j_all_documents_846,no_entity,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,1,1,0,0,0,0,18,35.0,0,78,6,12,0,0,11,0,0,0,0,0.3888888888888889,0.6111111111111112,0.5833333333333334,0.02857142857142857,0.01282051282051282,1,0,1,1
3137,,hernandez-j_all_documents_846,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,18,35.0,0,78,6,12,0,0,10,0,0,0,1,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.0,0.0,1,0,1,1
3138,"To: John Kinser/HOU/ECT@ECT, Juan Hernandez/Corp/Enron@ENRON, Don ",hernandez-j_all_documents_846,no_entity,66,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,18,35.0,0,78,6,12,0,0,9,0,0,0,1,0.5,0.5,0.75,1.8857142857142857,0.8461538461538461,0,1,0,0
3139,Baughman/HOU/ECT@ECT,hernandez-j_all_documents_846,no_entity,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,0,18,35.0,0,78,6,12,0,0,8,0,0,0,1,0.5555555555555556,0.4444444444444444,0.8333333333333334,0.5714285714285714,0.2564102564102564,1,0,1,0
3140,cc:  ,hernandez-j_all_documents_846,no_entity,5,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,c,0,0,1,1,0,0,0,0,0,18,35.0,0,78,6,12,0,0,7,0,0,0,1,0.6111111111111112,0.3888888888888889,0.9166666666666666,0.14285714285714285,0.0641025641025641,1,0,1,1
3141,,hernandez-j_all_documents_846,no_entity,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,18,35.0,0,78,6,12,0,0,6,0,0,0,1,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1,0,1,1
3142,Subject: hourly checkout AECI HE 9 from 5-3-01,hernandez-j_all_documents_846,no_entity,46,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,1,0,18,35.0,0,78,6,12,0,0,5,0,0,0,1,0.7222222222222222,0.2777777777777778,1.0833333333333333,1.3142857142857143,0.5897435897435898,0,1,0,0
3143,,hernandez-j_all_documents_846,no_entity,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,18,35.0,0,78,6,12,0,0,4,0,0,1,1,0.7777777777777778,0.2222222222222222,1.1666666666666667,0.0,0.0,1,0,1,1
3144,Kurt at AECI showed AECI purchasing 96 mws at $38 for HE 9.  The P&L showed ,hernandez-j_all_documents_846,no_entity,76,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,0,0,0,0,18,35.0,0,78,6,12,0,0,3,0,0,1,1,0.8333333333333334,0.16666666666666666,1.25,2.1714285714285713,0.9743589743589743,0,1,0,0
3145,this deal at $40.  I offered to meet in the middle at $39.  Kurt preferred to ,hernandez-j_all_documents_846,no_entity,78,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,0,1,0,0,0,0,0,0,18,35.0,0,78,6,12,0,0,2,0,0,1,1,0.8888888888888888,0.1111111111111111,1.3333333333333333,2.2285714285714286,1.0,0,1,0,0
3146,pull the tapes and review the deal with his day guy that did the deal.  This ,hernandez-j_all_documents_846,no_entity,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,1,0,0,0,0,0,0,18,35.0,0,78,6,12,0,0,1,0,1,1,1,0.9444444444444444,0.05555555555555555,1.4166666666666667,2.2,0.9871794871794872,0,1,0,0
3147,is a heads up on the situation.,hernandez-j_all_documents_846,no_entity,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i,0,0,1,0,0,0,0,0,0,18,35.0,0,78,6,12,0,0,0,1,0,1,1,1.0,0.0,1.5,0.8857142857142857,0.3974358974358974,1,0,0,0
3148,"In reference to Steve Kean and Cindy Olson's previous memo on the PRC, ",hodge-j_all_documents_15,no_entity,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,19,36.0,0,75,5,14,0,0,18,0,0,0,0,0.05263157894736842,0.9473684210526315,0.07142857142857142,1.9722222222222223,0.9466666666666667,0,1,0,0
3149,one-hour classes for preparing and communicating performance feedback have ,hodge-j_all_documents_15,no_entity,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,1,0,0,0,0,0,0,19,36.0,0,75,5,14,0,0,17,0,0,0,0,0.10526315789473684,0.8947368421052632,0.14285714285714285,2.0833333333333335,1.0,0,1,0,0
3150,been scheduled.  If you would like to learn how to present feedback in an ,hodge-j_all_documents_15,no_entity,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,0,0,1,0,0,0,0,0,0,19,36.0,0,75,5,14,0,0,16,0,0,0,0,0.15789473684210525,0.8421052631578947,0.21428571428571427,2.0555555555555554,0.9866666666666667,0,1,0,0
3151,"effective and positive manner, please feel free to attend any of the ",hodge-j_all_documents_15,no_entity,69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,0,0,1,0,0,0,0,0,0,19,36.0,0,75,5,14,0,0,15,0,0,0,0,0.21052631578947367,0.7894736842105263,0.2857142857142857,1.9166666666666667,0.92,0,1,0,0
3152,following classes:,hodge-j_all_documents_15,no_entity,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,0,0,1,0,0,0,0,0,0,19,36.0,0,75,5,14,0,0,14,0,0,0,0,0.2631578947368421,0.7368421052631579,0.35714285714285715,0.5,0.24,1,0,1,1
3153,,hodge-j_all_documents_15,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,19,36.0,0,75,5,14,0,0,13,0,0,0,0,0.3157894736842105,0.6842105263157895,0.42857142857142855,0.0,0.0,1,0,1,1
3154,Tuesday January 2 8:30 am to 9:30 am Room 49C4,hodge-j_all_documents_15,no_entity,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,1,0,19,36.0,0,75,5,14,0,0,12,0,0,0,0,0.3684210526315789,0.631578947368421,0.5,1.2777777777777777,0.6133333333333333,0,1,0,0
3155,    1:30 pm to 2:30 pm Room 49C4,hodge-j_all_documents_15,no_entity,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,1,0,19,36.0,0,75,5,14,0,0,11,0,0,0,0,0.42105263157894735,0.5789473684210527,0.5714285714285714,0.8888888888888888,0.4266666666666667,1,0,0,0
3156,,hodge-j_all_documents_15,no_entity,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,19,36.0,0,75,5,14,0,0,10,0,0,0,1,0.47368421052631576,0.5263157894736842,0.6428571428571429,0.0,0.0,1,0,1,1
3157,Wednesday January 3 8:30 am to 9:30 am Room 20C2,hodge-j_all_documents_15,no_entity,48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,1,0,19,36.0,0,75,5,14,0,0,9,0,0,0,1,0.5263157894736842,0.47368421052631576,0.7142857142857143,1.3333333333333333,0.64,0,1,0,0
3158,    1:30 pm to 2:30 pm Room 20C2,hodge-j_all_documents_15,no_entity,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,1,0,19,36.0,0,75,5,14,0,0,8,0,0,0,1,0.5789473684210527,0.42105263157894735,0.7857142857142857,0.8888888888888888,0.4266666666666667,1,0,0,0
3159,,hodge-j_all_documents_15,no_entity,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,19,36.0,0,75,5,14,0,0,7,0,0,0,1,0.631578947368421,0.3684210526315789,0.8571428571428571,0.0,0.0,1,0,1,1
3160,Monday January 8 8:30 am to 9:30 pm Room 49C1,hodge-j_all_documents_15,no_entity,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,1,0,0,0,0,1,0,19,36.0,0,75,5,14,0,0,6,0,0,0,1,0.6842105263157895,0.3157894736842105,0.9285714285714286,1.25,0.6,0,1,0,0
3161,    1:30 am to 2:30 pm Room 20C2,hodge-j_all_documents_15,no_entity,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,1,0,19,36.0,0,75,5,14,0,0,5,0,0,0,1,0.7368421052631579,0.2631578947368421,1.0,0.8888888888888888,0.4266666666666667,1,0,0,0
3162,,hodge-j_all_documents_15,no_entity,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,19,36.0,0,75,5,14,0,0,4,0,0,1,1,0.7894736842105263,0.21052631578947367,1.0714285714285714,0.0,0.0,1,0,1,1
3163,Tuesday January 9 8:30 am to 9:30 am Room 49C4,hodge-j_all_documents_15,no_entity,46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,1,0,19,36.0,0,75,5,14,0,0,3,0,0,1,1,0.8421052631578947,0.15789473684210525,1.1428571428571428,1.2777777777777777,0.6133333333333333,0,1,0,0
3164,,hodge-j_all_documents_15,no_entity,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,19,36.0,0,75,5,14,0,0,2,0,0,1,1,0.8947368421052632,0.10526315789473684,1.2142857142857142,0.0,0.0,1,0,1,1
3165,Wednesday  January 10 8:30 am to 9:30 am Room 49C3,hodge-j_all_documents_15,no_entity,50,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,1,0,19,36.0,0,75,5,14,0,0,1,0,1,1,1,0.9473684210526315,0.05263157894736842,1.2857142857142858,1.3888888888888888,0.6666666666666666,0,1,0,0
3166,    1:30 pm to 2:30 pm Room 49C3,hodge-j_all_documents_15,no_entity,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,1,0,19,36.0,0,75,5,14,0,0,0,1,0,1,1,1.0,0.0,1.3571428571428572,0.8888888888888888,0.4266666666666667,1,0,0,0
3167,Sheila:,hodge-j_all_documents_228,no_entity,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,1,11,21.0,0,78,3,8,1,1,10,0,0,0,1,0.09090909090909091,0.9090909090909091,0.125,0.3333333333333333,0.08974358974358974,1,0,1,1
3168,,hodge-j_all_documents_228,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,21.0,0,78,3,8,1,1,9,0,0,0,1,0.18181818181818182,0.8181818181818182,0.25,0.0,0.0,1,0,1,1
3169,"In response to your note of November 1 regarding the above referenced topic,  ",hodge-j_all_documents_228,no_entity,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,11,21.0,0,78,3,8,1,1,8,0,0,0,1,0.2727272727272727,0.7272727272727273,0.375,3.7142857142857144,1.0,0,1,0,0
3170,I would like to be sure that the following are included among my reviewers:,hodge-j_all_documents_228,no_entity,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,11,21.0,0,78,3,8,1,1,7,0,0,0,1,0.36363636363636365,0.6363636363636364,0.5,3.5714285714285716,0.9615384615384616,0,1,0,0
3171,,hodge-j_all_documents_228,no_entity,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,21.0,0,78,3,8,1,1,6,0,0,0,1,0.45454545454545453,0.5454545454545454,0.625,0.0,0.0,1,0,1,1
3172, Janet Dietrich,hodge-j_all_documents_228,no_entity,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,1,11,21.0,0,78,3,8,1,1,5,0,0,0,1,0.5454545454545454,0.45454545454545453,0.75,0.7142857142857143,0.19230769230769232,1,0,1,0
3173, Ed McMichael,hodge-j_all_documents_228,no_entity,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,11,21.0,0,78,3,8,1,1,4,0,0,1,1,0.6363636363636364,0.36363636363636365,0.875,0.6190476190476191,0.16666666666666666,1,0,1,0
3174, Scott Neal ,hodge-j_all_documents_228,no_entity,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,1,11,21.0,0,78,3,8,1,1,3,0,0,1,1,0.7272727272727273,0.2727272727272727,1.0,0.5714285714285714,0.15384615384615385,1,0,1,0
3175, Phillip Allen,hodge-j_all_documents_228,no_entity,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,1,11,21.0,0,78,3,8,1,1,2,0,0,1,1,0.8181818181818182,0.18181818181818182,1.125,0.6666666666666666,0.1794871794871795,1,0,1,0
3176,,hodge-j_all_documents_228,no_entity,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,11,21.0,0,78,3,8,1,1,1,0,1,1,1,0.9090909090909091,0.09090909090909091,1.25,0.0,0.0,1,0,1,1
3177,"Thanks, Jeff",hodge-j_all_documents_228,signature,12,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,11,21.0,0,78,3,8,1,1,0,1,0,1,1,1.0,0.0,1.375,0.5714285714285714,0.15384615384615385,1,0,1,0
3178,Paul:,hodge-j_all_documents_244,no_entity,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P,0,0,1,0,0,0,0,0,1,20,13.0,0,72,9,11,1,1,19,0,0,0,0,0.05,0.95,0.09090909090909091,0.38461538461538464,0.06944444444444445,1,0,1,1
3179,,hodge-j_all_documents_244,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,13.0,0,72,9,11,1,1,18,0,0,0,0,0.1,0.9,0.18181818181818182,0.0,0.0,1,0,1,1
3180,Any progress here.,hodge-j_all_documents_244,no_entity,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,20,13.0,0,72,9,11,1,1,17,0,0,0,0,0.15,0.85,0.2727272727272727,1.3846153846153846,0.25,0,1,0,0
3181,,hodge-j_all_documents_244,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,13.0,0,72,9,11,1,1,16,0,0,0,0,0.2,0.8,0.36363636363636365,0.0,0.0,1,0,1,1
3182,Jeff,hodge-j_all_documents_244,signature,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,0,0,0,0,0,0,0,0,1,20,13.0,0,72,9,11,1,1,15,0,0,0,0,0.25,0.75,0.45454545454545453,0.3076923076923077,0.05555555555555555,1,0,1,1
3183,,hodge-j_all_documents_244,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,13.0,0,72,9,11,1,1,14,0,0,0,0,0.3,0.7,0.5454545454545454,0.0,0.0,1,0,1,1
3184,,hodge-j_all_documents_244,no_entity,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,13.0,0,72,9,11,1,1,13,0,0,0,0,0.35,0.65,0.6363636363636364,0.0,0.0,1,0,1,1
3185,,hodge-j_all_documents_244,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,13.0,0,72,9,11,1,1,12,0,0,0,0,0.4,0.6,0.7272727272727273,0.0,0.0,1,0,1,1
